epoch;epsilon;loss;randomF1;oracleF1;rougeF1;rougeRecall;rougePrecision;actual;pred;nselect;nskip;query
11; 0.633; 0.000114; 0.008673; 0.095365; 0.054665; 0.029805; 0.329545; {min=-0.008, max=0.008}; {min=-0.026, max=0.032}; 10; 9; 1
11; 0.633; 0.000099; 0.008673; 0.221018; 0.199350; 0.147673; 0.306667; {min=-0.067, max=0.023}; {min=-0.033, max=0.042}; 11; 8; 2
11; 0.633; 0.000072; 0.008673; 0.057186; 0.019501; 0.009968; 0.446429; {min=-0.004, max=0.003}; {min=-0.018, max=0.018}; 11; 8; 3
12; 0.600; 0.000089; 0.008673; 0.095365; 0.054665; 0.029805; 0.329545; {min=-0.008, max=0.008}; {min=-0.026, max=0.030}; 11; 8; 1
12; 0.600; 0.000100; 0.008673; 0.221018; 0.199350; 0.147673; 0.306667; {min=-0.067, max=0.023}; {min=-0.033, max=0.043}; 12; 7; 2
12; 0.600; 0.000071; 0.008673; 0.057186; 0.019501; 0.009968; 0.446429; {min=-0.004, max=0.003}; {min=-0.017, max=0.016}; 10; 9; 3
13; 0.567; 0.000089; 0.008673; 0.095365; 0.063374; 0.034943; 0.340000; {min=-0.010, max=0.008}; {min=-0.024, max=0.026}; 12; 7; 1
13; 0.567; 0.000064; 0.008673; 0.221018; 0.199350; 0.147673; 0.306667; {min=-0.067, max=0.023}; {min=-0.033, max=0.044}; 12; 7; 2
13; 0.567; 0.000097; 0.008673; 0.057186; 0.018735; 0.009569; 0.444444; {min=-0.004, max=0.002}; {min=-0.016, max=0.015}; 8; 11; 3
14; 0.533; 0.000065; 0.008673; 0.095365; 0.063374; 0.034943; 0.340000; {min=-0.010, max=0.008}; {min=-0.024, max=0.025}; 12; 7; 1
14; 0.533; 0.000071; 0.008673; 0.221018; 0.199350; 0.147673; 0.306667; {min=-0.067, max=0.023}; {min=-0.036, max=0.043}; 12; 7; 2
14; 0.533; 0.000060; 0.008673; 0.057186; 0.018735; 0.009569; 0.444444; {min=-0.004, max=0.002}; {min=-0.015, max=0.015}; 8; 11; 3
15; 0.500; 0.000086; 0.008673; 0.095365; 0.063374; 0.034943; 0.340000; {min=-0.010, max=0.008}; {min=-0.022, max=0.026}; 12; 7; 1
15; 0.500; 0.000059; 0.008673; 0.221018; 0.201517; 0.149278; 0.310000; {min=-0.066, max=0.023}; {min=-0.034, max=0.043}; 12; 7; 2
