epoch;epsilon;loss;randomF1;oracleF1;rougeF1;rougeRecall;rougePrecision;actual;pred;nselect;nskip;query
22; 0.780; 0.001381; 0.045147; 0.175423; 0.115761; 0.066804; 0.433333; {min=-0.037, max=0.019}; {min=-0.157, max=0.106}; 95; 104; 1
22; 0.780; 0.001799; 0.045147; 0.383532; 0.221018; 0.163724; 0.340000; {min=-0.066, max=0.039}; {min=-0.178, max=0.126}; 101; 98; 2
22; 0.780; 0.002061; 0.045147; 0.080512; 0.044771; 0.023724; 0.396667; {min=-0.013, max=0.006}; {min=-0.153, max=0.112}; 93; 106; 3
23; 0.770; 0.001505; 0.045147; 0.175423; 0.115761; 0.066804; 0.433333; {min=-0.037, max=0.019}; {min=-0.157, max=0.109}; 94; 105; 1
23; 0.770; 0.001556; 0.045147; 0.383532; 0.212351; 0.157303; 0.326667; {min=-0.064, max=0.039}; {min=-0.175, max=0.124}; 102; 97; 2
23; 0.770; 0.001420; 0.045147; 0.080512; 0.044771; 0.023724; 0.396667; {min=-0.013, max=0.006}; {min=-0.151, max=0.113}; 90; 109; 3
24; 0.760; 0.001834; 0.045147; 0.175423; 0.115761; 0.066804; 0.433333; {min=-0.037, max=0.019}; {min=-0.156, max=0.109}; 94; 105; 1
24; 0.760; 0.001914; 0.045147; 0.383532; 0.221018; 0.163724; 0.340000; {min=-0.066, max=0.039}; {min=-0.175, max=0.124}; 102; 97; 2
24; 0.760; 0.001527; 0.045147; 0.080512; 0.044771; 0.023724; 0.396667; {min=-0.013, max=0.006}; {min=-0.150, max=0.112}; 89; 110; 3
25; 0.750; 0.001615; 0.045147; 0.175423; 0.115761; 0.066804; 0.433333; {min=-0.037, max=0.019}; {min=-0.155, max=0.109}; 94; 105; 1
25; 0.750; 0.001551; 0.045147; 0.383532; 0.212351; 0.157303; 0.326667; {min=-0.064, max=0.039}; {min=-0.175, max=0.120}; 101; 98; 2
25; 0.750; 0.001581; 0.045147; 0.080512; 0.045147; 0.023923; 0.400000; {min=-0.012, max=0.006}; {min=-0.150, max=0.110}; 90; 109; 3
26; 0.740; 0.001898; 0.045147; 0.175423; 0.115761; 0.066804; 0.433333; {min=-0.037, max=0.019}; {min=-0.153, max=0.103}; 95; 104; 1
26; 0.740; 0.001468; 0.045147; 0.383532; 0.212351; 0.157303; 0.326667; {min=-0.064, max=0.039}; {min=-0.173, max=0.119}; 103; 96; 2
26; 0.740; 0.001578; 0.045147; 0.080512; 0.046652; 0.024721; 0.413333; {min=-0.013, max=0.006}; {min=-0.150, max=0.109}; 89; 110; 3
27; 0.730; 0.001755; 0.045147; 0.175423; 0.115761; 0.066804; 0.433333; {min=-0.037, max=0.019}; {min=-0.153, max=0.101}; 95; 104; 1
27; 0.730; 0.001842; 0.045147; 0.383532; 0.221018; 0.163724; 0.340000; {min=-0.066, max=0.039}; {min=-0.172, max=0.118}; 103; 96; 2
27; 0.730; 0.001303; 0.045147; 0.080512; 0.046652; 0.024721; 0.413333; {min=-0.013, max=0.006}; {min=-0.149, max=0.109}; 88; 111; 3
28; 0.720; 0.001574; 0.045147; 0.175423; 0.118433; 0.068345; 0.443333; {min=-0.031, max=0.019}; {min=-0.150, max=0.100}; 95; 104; 1
28; 0.720; 0.001696; 0.045147; 0.383532; 0.203684; 0.150883; 0.313333; {min=-0.061, max=0.039}; {min=-0.168, max=0.124}; 98; 101; 2
28; 0.720; 0.001464; 0.045147; 0.080512; 0.046652; 0.024721; 0.413333; {min=-0.013, max=0.006}; {min=-0.148, max=0.109}; 90; 109; 3
29; 0.710; 0.001443; 0.045147; 0.175423; 0.121104; 0.069887; 0.453333; {min=-0.038, max=0.019}; {min=-0.149, max=0.101}; 95; 104; 1
29; 0.710; 0.001674; 0.045147; 0.383532; 0.221018; 0.163724; 0.340000; {min=-0.066, max=0.039}; {min=-0.169, max=0.116}; 105; 94; 2
29; 0.710; 0.001653; 0.045147; 0.080512; 0.046652; 0.024721; 0.413333; {min=-0.013, max=0.006}; {min=-0.148, max=0.108}; 91; 108; 3
30; 0.700; 0.001611; 0.045147; 0.175423; 0.118433; 0.068345; 0.443333; {min=-0.031, max=0.019}; {min=-0.149, max=0.098}; 94; 105; 1
30; 0.700; 0.001461; 0.045147; 0.383532; 0.221018; 0.163724; 0.340000; {min=-0.066, max=0.039}; {min=-0.167, max=0.116}; 105; 94; 2
30; 0.700; 0.001573; 0.045147; 0.080512; 0.045147; 0.023923; 0.400000; {min=-0.012, max=0.007}; {min=-0.144, max=0.108}; 91; 108; 3
31; 0.690; 0.001556; 0.045147; 0.175423; 0.118433; 0.068345; 0.443333; {min=-0.031, max=0.019}; {min=-0.147, max=0.099}; 93; 106; 1
31; 0.690; 0.001458; 0.045147; 0.383532; 0.221018; 0.163724; 0.340000; {min=-0.066, max=0.039}; {min=-0.169, max=0.112}; 106; 93; 2
31; 0.690; 0.001392; 0.045147; 0.080512; 0.045147; 0.023923; 0.400000; {min=-0.012, max=0.007}; {min=-0.146, max=0.114}; 92; 107; 3
32; 0.680; 0.001278; 0.045147; 0.175423; 0.121104; 0.069887; 0.453333; {min=-0.037, max=0.019}; {min=-0.147, max=0.105}; 91; 108; 1
32; 0.680; 0.001429; 0.045147; 0.383532; 0.221018; 0.163724; 0.340000; {min=-0.066, max=0.039}; {min=-0.168, max=0.111}; 106; 93; 2
32; 0.680; 0.001381; 0.045147; 0.080512; 0.045147; 0.023923; 0.400000; {min=-0.012, max=0.007}; {min=-0.145, max=0.114}; 92; 107; 3
33; 0.670; 0.001470; 0.045147; 0.175423; 0.121995; 0.070401; 0.456667; {min=-0.039, max=0.019}; {min=-0.145, max=0.101}; 91; 108; 1
33; 0.670; 0.001439; 0.045147; 0.383532; 0.214518; 0.158909; 0.330000; {min=-0.064, max=0.039}; {min=-0.165, max=0.110}; 106; 93; 2
33; 0.670; 0.001150; 0.045147; 0.080512; 0.045147; 0.023923; 0.400000; {min=-0.012, max=0.007}; {min=-0.144, max=0.104}; 92; 107; 3
34; 0.660; 0.001540; 0.045147; 0.175423; 0.121104; 0.069887; 0.453333; {min=-0.038, max=0.019}; {min=-0.144, max=0.109}; 86; 113; 1
34; 0.660; 0.001446; 0.045147; 0.383532; 0.221018; 0.163724; 0.340000; {min=-0.066, max=0.039}; {min=-0.164, max=0.111}; 106; 93; 2
34; 0.660; 0.001460; 0.045147; 0.080512; 0.044771; 0.023724; 0.396667; {min=-0.012, max=0.007}; {min=-0.145, max=0.112}; 92; 107; 3
35; 0.650; 0.001325; 0.045147; 0.175423; 0.121104; 0.069887; 0.453333; {min=-0.038, max=0.019}; {min=-0.143, max=0.109}; 86; 113; 1
35; 0.650; 0.001411; 0.045147; 0.383532; 0.221018; 0.163724; 0.340000; {min=-0.066, max=0.039}; {min=-0.163, max=0.112}; 107; 92; 2
35; 0.650; 0.001223; 0.045147; 0.080512; 0.044771; 0.023724; 0.396667; {min=-0.012, max=0.007}; {min=-0.142, max=0.113}; 92; 107; 3
36; 0.640; 0.001196; 0.045147; 0.175423; 0.121104; 0.069887; 0.453333; {min=-0.038, max=0.019}; {min=-0.142, max=0.109}; 85; 114; 1
36; 0.640; 0.001461; 0.045147; 0.383532; 0.212351; 0.157303; 0.326667; {min=-0.064, max=0.039}; {min=-0.158, max=0.110}; 104; 95; 2
36; 0.640; 0.001261; 0.045147; 0.080512; 0.047780; 0.025319; 0.423333; {min=-0.013, max=0.007}; {min=-0.140, max=0.104}; 89; 110; 3
37; 0.630; 0.001360; 0.045147; 0.175423; 0.121104; 0.069887; 0.453333; {min=-0.038, max=0.019}; {min=-0.141, max=0.108}; 85; 114; 1
37; 0.630; 0.001303; 0.045147; 0.383532; 0.212351; 0.157303; 0.326667; {min=-0.064, max=0.039}; {min=-0.157, max=0.109}; 104; 95; 2
