Epoch 2, minibatch 120-160, sumy-leny = 6347-8000, Recall = 0.131455, Precision = 0.694789, F1 = 0.221082 
Epoch 2, minibatch 121-160, sumy-leny = 6347-8000, Recall = 0.168545, Precision = 0.659926, F1 = 0.268512 
Epoch 2, minibatch 122-160, sumy-leny = 6347-8000, Recall = 0.150235, Precision = 0.601504, F1 = 0.240421 
Epoch 2, minibatch 123-160, sumy-leny = 6341-8000, Recall = 0.112676, Precision = 0.606061, F1 = 0.190024 
Epoch 2, minibatch 124-160, sumy-leny = 6341-8000, Recall = 0.155869, Precision = 0.654832, F1 = 0.251801 
Epoch 2, minibatch 125-160, sumy-leny = 6341-8000, Recall = 0.154460, Precision = 0.676955, F1 = 0.251529 
Epoch 2, minibatch 126-160, sumy-leny = 6344-8000, Recall = 0.169953, Precision = 0.646429, F1 = 0.269145 
Epoch 2, minibatch 127-160, sumy-leny = 6345-8000, Recall = 0.166197, Precision = 0.624339, F1 = 0.262514 
Epoch 2, minibatch 128-160, sumy-leny = 6355-8000, Recall = 0.190610, Precision = 0.634375, F1 = 0.293141 
Epoch 2, minibatch 129-160, sumy-leny = 6355-8000, Recall = 0.182160, Precision = 0.632953, F1 = 0.282902 
Epoch 2, minibatch 130-160, sumy-leny = 6355-8000, Recall = 0.119249, Precision = 0.604762, F1 = 0.199216 
Epoch 2, minibatch 131-160, sumy-leny = 6353-8000, Recall = 0.174648, Precision = 0.570552, F1 = 0.267434 
Epoch 2, minibatch 132-160, sumy-leny = 6355-8000, Recall = 0.182629, Precision = 0.653782, F1 = 0.285505 
Epoch 2, minibatch 133-160, sumy-leny = 6380-8000, Recall = 0.325352, Precision = 0.644651, F1 = 0.432449 
Epoch 2, minibatch 134-160, sumy-leny = 6403-8000, Recall = 0.261033, Precision = 0.587117, F1 = 0.361391 
Epoch 2, minibatch 135-160, sumy-leny = 6406-8000, Recall = 0.286385, Precision = 0.636743, F1 = 0.395078 
Epoch 2, minibatch 136-160, sumy-leny = 6403-8000, Recall = 0.113615, Precision = 0.611111, F1 = 0.191607 
Epoch 2, minibatch 137-160, sumy-leny = 6425-8000, Recall = 0.276526, Precision = 0.642312, F1 = 0.386610 
Epoch 2, minibatch 138-160, sumy-leny = 6427-8000, Recall = 0.274178, Precision = 0.600206, F1 = 0.376410 
Epoch 2, minibatch 139-160, sumy-leny = 6451-8000, Recall = 0.255399, Precision = 0.590022, F1 = 0.356488 
Epoch 2, minibatch 140-160, sumy-leny = 6478-8000, Recall = 0.312207, Precision = 0.654528, F1 = 0.422759 
Epoch 2, minibatch 141-160, sumy-leny = 6478-8000, Recall = 0.321596, Precision = 0.613799, F1 = 0.422058 
Epoch 2, minibatch 142-160, sumy-leny = 6504-8000, Recall = 0.323474, Precision = 0.661864, F1 = 0.434563 
Epoch 2, minibatch 143-160, sumy-leny = 6529-8000, Recall = 0.314554, Precision = 0.637488, F1 = 0.421251 
Epoch 2, minibatch 144-160, sumy-leny = 6558-8000, Recall = 0.305634, Precision = 0.626564, F1 = 0.410855 
Epoch 2, minibatch 145-160, sumy-leny = 6582-8000, Recall = 0.288263, Precision = 0.618952, F1 = 0.393338 
Epoch 2, minibatch 146-160, sumy-leny = 6604-8000, Recall = 0.304225, Precision = 0.657201, F1 = 0.415918 
Epoch 2, minibatch 147-160, sumy-leny = 6627-8000, Recall = 0.345540, Precision = 0.638889, F1 = 0.448507 
Epoch 2, minibatch 148-160, sumy-leny = 6653-8000, Recall = 0.334742, Precision = 0.624343, F1 = 0.435819 
Epoch 2, minibatch 149-160, sumy-leny = 6677-8000, Recall = 0.304225, Precision = 0.635294, F1 = 0.411429 
Epoch 2, minibatch 150-160, sumy-leny = 6710-8000, Recall = 0.313615, Precision = 0.657480, F1 = 0.424666 
Epoch 2, minibatch 151-160, sumy-leny = 6719-8000, Recall = 0.202817, Precision = 0.616262, F1 = 0.305193 
Epoch 2, minibatch 152-160, sumy-leny = 6719-8000, Recall = 0.294366, Precision = 0.662791, F1 = 0.407672 
Epoch 2, minibatch 153-160, sumy-leny = 6745-8000, Recall = 0.297653, Precision = 0.667368, F1 = 0.411688 
Epoch 2, minibatch 154-160, sumy-leny = 6747-8000, Recall = 0.272770, Precision = 0.639164, F1 = 0.382363 
Epoch 2, minibatch 155-160, sumy-leny = 6746-8000, Recall = 0.172770, Precision = 0.630137, F1 = 0.271186 
Epoch 2, minibatch 156-160, sumy-leny = 6740-8000, Recall = 0.128169, Precision = 0.637850, F1 = 0.213448 
Epoch 2, minibatch 157-160, sumy-leny = 6766-8000, Recall = 0.281690, Precision = 0.623053, F1 = 0.387973 
Epoch 2, minibatch 158-160, sumy-leny = 6766-8000, Recall = 0.287324, Precision = 0.657358, F1 = 0.399869 
Epoch 2, minibatch 159-160, sumy-leny = 6793-8000, Recall = 0.247887, Precision = 0.608997, F1 = 0.352352 
Epoch 2, minibatch 160-160, sumy-leny = 6793-8000, Recall = 0.284038, Precision = 0.628245, F1 = 0.391206 
Epoch 3, minibatch 1-160, sumy-leny = 6793-8000, Recall = 0.272300, Precision = 0.548204, F1 = 0.363864   
Epoch 3, minibatch 2-160, sumy-leny = 6768-8000, Recall = 0.143662, Precision = 0.569832, F1 = 0.229471   
Epoch 3, minibatch 3-160, sumy-leny = 6768-8000, Recall = 0.264319, Precision = 0.587070, F1 = 0.364519   
Epoch 3, minibatch 4-160, sumy-leny = 6768-8000, Recall = 0.242723, Precision = 0.539666, F1 = 0.334845   
Epoch 3, minibatch 5-160, sumy-leny = 6768-8000, Recall = 0.305164, Precision = 0.623202, F1 = 0.409707   
Epoch 3, minibatch 6-160, sumy-leny = 6768-8000, Recall = 0.315493, Precision = 0.622799, F1 = 0.418822   
Epoch 3, minibatch 7-160, sumy-leny = 6768-8000, Recall = 0.301878, Precision = 0.543533, F1 = 0.388168   
Epoch 3, minibatch 8-160, sumy-leny = 6768-8000, Recall = 0.330986, Precision = 0.597458, F1 = 0.425982   
Epoch 3, minibatch 9-160, sumy-leny = 6768-8000, Recall = 0.386854, Precision = 0.643750, F1 = 0.483284   
Epoch 3, minibatch 10-160, sumy-leny = 6768-8000, Recall = 0.375587, Precision = 0.652529, F1 = 0.476758  
Epoch 3, minibatch 11-160, sumy-leny = 6768-8000, Recall = 0.404225, Precision = 0.649811, F1 = 0.498408  
Epoch 3, minibatch 12-160, sumy-leny = 6750-8000, Recall = 0.225352, Precision = 0.718563, F1 = 0.343102  
Epoch 3, minibatch 13-160, sumy-leny = 6750-8000, Recall = 0.364789, Precision = 0.614715, F1 = 0.457867  
Epoch 3, minibatch 14-160, sumy-leny = 6750-8000, Recall = 0.336620, Precision = 0.655393, F1 = 0.444789  
Epoch 3, minibatch 15-160, sumy-leny = 6750-8000, Recall = 0.384038, Precision = 0.648692, F1 = 0.482454  
Epoch 3, minibatch 16-160, sumy-leny = 6750-8000, Recall = 0.347418, Precision = 0.651408, F1 = 0.453154  
Epoch 3, minibatch 17-160, sumy-leny = 6773-8000, Recall = 0.358216, Precision = 0.677019, F1 = 0.468529  
Epoch 3, minibatch 18-160, sumy-leny = 6742-8000, Recall = 0.142254, Precision = 0.711268, F1 = 0.237089  
Epoch 3, minibatch 19-160, sumy-leny = 6770-8000, Recall = 0.350704, Precision = 0.678474, F1 = 0.462396  
Epoch 3, minibatch 20-160, sumy-leny = 6789-8000, Recall = 0.336150, Precision = 0.672932, F1 = 0.448341  
Epoch 3, minibatch 21-160, sumy-leny = 6789-8000, Recall = 0.324413, Precision = 0.682132, F1 = 0.439707  
Epoch 3, minibatch 22-160, sumy-leny = 6789-8000, Recall = 0.313615, Precision = 0.709883, F1 = 0.435037  
Epoch 3, minibatch 23-160, sumy-leny = 6767-8000, Recall = 0.186385, Precision = 0.677474, F1 = 0.292342  
Epoch 3, minibatch 24-160, sumy-leny = 6741-8000, Recall = 0.143662, Precision = 0.683036, F1 = 0.237393  
Epoch 3, minibatch 25-160, sumy-leny = 6741-8000, Recall = 0.260094, Precision = 0.631699, F1 = 0.368474  
Epoch 3, minibatch 26-160, sumy-leny = 6741-8000, Recall = 0.342254, Precision = 0.684507, F1 = 0.456338  
Epoch 3, minibatch 27-160, sumy-leny = 6741-8000, Recall = 0.303756, Precision = 0.685381, F1 = 0.420950  
Epoch 3, minibatch 28-160, sumy-leny = 6741-8000, Recall = 0.305634, Precision = 0.689619, F1 = 0.423552  
Epoch 3, minibatch 29-160, sumy-leny = 6724-8000, Recall = 0.236150, Precision = 0.713475, F1 = 0.354850  
Epoch 3, minibatch 30-160, sumy-leny = 6724-8000, Recall = 0.313146, Precision = 0.684805, F1 = 0.429768  
Epoch 3, minibatch 31-160, sumy-leny = 6724-8000, Recall = 0.290610, Precision = 0.633572, F1 = 0.398455  
Epoch 3, minibatch 32-160, sumy-leny = 6724-8000, Recall = 0.329577, Precision = 0.688235, F1 = 0.445714  
Epoch 3, minibatch 33-160, sumy-leny = 6724-8000, Recall = 0.359624, Precision = 0.680889, F1 = 0.470661  
Epoch 3, minibatch 34-160, sumy-leny = 6697-8000, Recall = 0.122535, Precision = 0.606977, F1 = 0.203906  
Epoch 3, minibatch 35-160, sumy-leny = 6716-8000, Recall = 0.271362, Precision = 0.659817, F1 = 0.384564  
Epoch 3, minibatch 36-160, sumy-leny = 6716-8000, Recall = 0.310329, Precision = 0.706197, F1 = 0.431181  
Epoch 3, minibatch 37-160, sumy-leny = 6696-8000, Recall = 0.193427, Precision = 0.661316, F1 = 0.299310  
Epoch 3, minibatch 38-160, sumy-leny = 6720-8000, Recall = 0.331455, Precision = 0.693517, F1 = 0.448539  
Epoch 3, minibatch 39-160, sumy-leny = 6740-8000, Recall = 0.371831, Precision = 0.676923, F1 = 0.480000  
Epoch 3, minibatch 40-160, sumy-leny = 6740-8000, Recall = 0.329577, Precision = 0.664773, F1 = 0.440678  
Epoch 3, minibatch 41-160, sumy-leny = 6713-8000, Recall = 0.163850, Precision = 0.702213, F1 = 0.265702  
Epoch 3, minibatch 42-160, sumy-leny = 6713-8000, Recall = 0.329108, Precision = 0.657598, F1 = 0.438673  
Epoch 3, minibatch 43-160, sumy-leny = 6713-8000, Recall = 0.359155, Precision = 0.668122, F1 = 0.467176  
Epoch 3, minibatch 44-160, sumy-leny = 6713-8000, Recall = 0.289671, Precision = 0.667027, F1 = 0.403928  
Epoch 3, minibatch 45-160, sumy-leny = 6713-8000, Recall = 0.317371, Precision = 0.660156, F1 = 0.428662  
Epoch 3, minibatch 46-160, sumy-leny = 6713-8000, Recall = 0.324883, Precision = 0.664745, F1 = 0.436455  
Epoch 3, minibatch 47-160, sumy-leny = 6713-8000, Recall = 0.304695, Precision = 0.671843, F1 = 0.419251  
Epoch 3, minibatch 48-160, sumy-leny = 6685-8000, Recall = 0.134272, Precision = 0.647059, F1 = 0.222395  
Epoch 3, minibatch 49-160, sumy-leny = 6706-8000, Recall = 0.298592, Precision = 0.650307, F1 = 0.409266  
Epoch 3, minibatch 50-160, sumy-leny = 6680-8000, Recall = 0.116901, Precision = 0.685950, F1 = 0.199759  
Epoch 3, minibatch 51-160, sumy-leny = 6706-8000, Recall = 0.318779, Precision = 0.644824, F1 = 0.426642  
Epoch 3, minibatch 52-160, sumy-leny = 6706-8000, Recall = 0.294836, Precision = 0.629259, F1 = 0.401535  
Epoch 3, minibatch 53-160, sumy-leny = 6706-8000, Recall = 0.303756, Precision = 0.648297, F1 = 0.413683  
Epoch 3, minibatch 54-160, sumy-leny = 6706-8000, Recall = 0.293897, Precision = 0.623506, F1 = 0.399489  
Epoch 3, minibatch 55-160, sumy-leny = 6706-8000, Recall = 0.303756, Precision = 0.659531, F1 = 0.415943  
Epoch 3, minibatch 56-160, sumy-leny = 6683-8000, Recall = 0.145070, Precision = 0.686667, F1 = 0.239535  
Epoch 3, minibatch 57-160, sumy-leny = 6683-8000, Recall = 0.350704, Precision = 0.680328, F1 = 0.462825  
Epoch 3, minibatch 58-160, sumy-leny = 6683-8000, Recall = 0.287324, Precision = 0.712456, F1 = 0.409502  
Epoch 3, minibatch 59-160, sumy-leny = 6683-8000, Recall = 0.300939, Precision = 0.639721, F1 = 0.409323  
Epoch 3, minibatch 60-160, sumy-leny = 6683-8000, Recall = 0.299531, Precision = 0.648374, F1 = 0.409762  
Epoch 3, minibatch 61-160, sumy-leny = 6659-8000, Recall = 0.199061, Precision = 0.659409, F1 = 0.305806  
Epoch 3, minibatch 62-160, sumy-leny = 6660-8000, Recall = 0.300939, Precision = 0.618129, F1 = 0.404799  
Epoch 3, minibatch 63-160, sumy-leny = 6660-8000, Recall = 0.354460, Precision = 0.666372, F1 = 0.462764  
Epoch 3, minibatch 64-160, sumy-leny = 6660-8000, Recall = 0.356808, Precision = 0.659150, F1 = 0.462991  
Epoch 3, minibatch 65-160, sumy-leny = 6660-8000, Recall = 0.290610, Precision = 0.680220, F1 = 0.407237  
Epoch 3, minibatch 66-160, sumy-leny = 6660-8000, Recall = 0.354930, Precision = 0.652850, F1 = 0.459854  
Epoch 3, minibatch 67-160, sumy-leny = 6660-8000, Recall = 0.297653, Precision = 0.679528, F1 = 0.413973  
Epoch 3, minibatch 68-160, sumy-leny = 6660-8000, Recall = 0.351643, Precision = 0.642367, F1 = 0.454490  
Epoch 3, minibatch 69-160, sumy-leny = 6660-8000, Recall = 0.320657, Precision = 0.653589, F1 = 0.430236  
Epoch 3, minibatch 70-160, sumy-leny = 6664-8000, Recall = 0.293427, Precision = 0.652401, F1 = 0.404793  
Epoch 3, minibatch 71-160, sumy-leny = 6689-8000, Recall = 0.291549, Precision = 0.686947, F1 = 0.409361  
Epoch 3, minibatch 72-160, sumy-leny = 6689-8000, Recall = 0.305164, Precision = 0.686378, F1 = 0.422489  
Epoch 3, minibatch 73-160, sumy-leny = 6717-8000, Recall = 0.231455, Precision = 0.604908, F1 = 0.334805  
Epoch 3, minibatch 74-160, sumy-leny = 6717-8000, Recall = 0.330516, Precision = 0.669838, F1 = 0.442628  
Epoch 3, minibatch 75-160, sumy-leny = 6739-8000, Recall = 0.277465, Precision = 0.613707, F1 = 0.382153  
Epoch 3, minibatch 76-160, sumy-leny = 6764-8000, Recall = 0.287324, Precision = 0.662338, F1 = 0.400786  
Epoch 3, minibatch 77-160, sumy-leny = 6764-8000, Recall = 0.342723, Precision = 0.612416, F1 = 0.439494  
Epoch 3, minibatch 78-160, sumy-leny = 6764-8000, Recall = 0.324883, Precision = 0.656546, F1 = 0.434673  
Epoch 3, minibatch 79-160, sumy-leny = 6764-8000, Recall = 0.282629, Precision = 0.661538, F1 = 0.396053  
Epoch 3, minibatch 80-160, sumy-leny = 6764-8000, Recall = 0.292019, Precision = 0.639918, F1 = 0.401032  
Epoch 3, minibatch 81-160, sumy-leny = 6764-8000, Recall = 0.342723, Precision = 0.649466, F1 = 0.448679  
Epoch 3, minibatch 82-160, sumy-leny = 6764-8000, Recall = 0.274648, Precision = 0.660271, F1 = 0.387931  
Epoch 3, minibatch 83-160, sumy-leny = 6764-8000, Recall = 0.310798, Precision = 0.683179, F1 = 0.427235  
Epoch 3, minibatch 84-160, sumy-leny = 6764-8000, Recall = 0.351174, Precision = 0.685610, F1 = 0.464452  
Epoch 3, minibatch 85-160, sumy-leny = 6764-8000, Recall = 0.335211, Precision = 0.627417, F1 = 0.436965  
Epoch 3, minibatch 86-160, sumy-leny = 6764-8000, Recall = 0.308451, Precision = 0.616901, F1 = 0.411268  
Epoch 3, minibatch 87-160, sumy-leny = 6764-8000, Recall = 0.336620, Precision = 0.651818, F1 = 0.443963  
Epoch 3, minibatch 88-160, sumy-leny = 6764-8000, Recall = 0.343662, Precision = 0.627787, F1 = 0.444175  
Epoch 3, minibatch 89-160, sumy-leny = 6764-8000, Recall = 0.338967, Precision = 0.637809, F1 = 0.442673  
Epoch 3, minibatch 90-160, sumy-leny = 6793-8000, Recall = 0.328638, Precision = 0.652985, F1 = 0.437227  
Epoch 3, minibatch 91-160, sumy-leny = 6793-8000, Recall = 0.368545, Precision = 0.691630, F1 = 0.480858  
Epoch 3, minibatch 92-160, sumy-leny = 6765-8000, Recall = 0.126291, Precision = 0.662562, F1 = 0.212145  
Epoch 3, minibatch 93-160, sumy-leny = 6765-8000, Recall = 0.289202, Precision = 0.683685, F1 = 0.406467  
Epoch 3, minibatch 94-160, sumy-leny = 6789-8000, Recall = 0.312207, Precision = 0.694154, F1 = 0.430699  
Epoch 3, minibatch 95-160, sumy-leny = 6789-8000, Recall = 0.270892, Precision = 0.625813, F1 = 0.378113  
Epoch 3, minibatch 96-160, sumy-leny = 6789-8000, Recall = 0.292488, Precision = 0.650313, F1 = 0.403497  
Epoch 3, minibatch 97-160, sumy-leny = 6789-8000, Recall = 0.287793, Precision = 0.608739, F1 = 0.390819  
Epoch 3, minibatch 98-160, sumy-leny = 6760-8000, Recall = 0.121596, Precision = 0.624096, F1 = 0.203536  
Epoch 3, minibatch 99-160, sumy-leny = 6785-8000, Recall = 0.289671, Precision = 0.621976, F1 = 0.395259  
Epoch 3, minibatch 100-160, sumy-leny = 6785-8000, Recall = 0.265728, Precision = 0.634529, F1 = 0.374586 
Epoch 3, minibatch 101-160, sumy-leny = 6814-8000, Recall = 0.269014, Precision = 0.644544, F1 = 0.379596 
Epoch 3, minibatch 102-160, sumy-leny = 6814-8000, Recall = 0.295305, Precision = 0.619094, F1 = 0.399873 
Epoch 3, minibatch 103-160, sumy-leny = 6788-8000, Recall = 0.155399, Precision = 0.626894, F1 = 0.249059 
Epoch 3, minibatch 104-160, sumy-leny = 6806-8000, Recall = 0.336620, Precision = 0.649457, F1 = 0.443414 
Epoch 3, minibatch 105-160, sumy-leny = 6837-8000, Recall = 0.288732, Precision = 0.628834, F1 = 0.395753 
Epoch 3, minibatch 106-160, sumy-leny = 6840-8000, Recall = 0.198592, Precision = 0.666142, F1 = 0.305967 
Epoch 3, minibatch 107-160, sumy-leny = 6837-8000, Recall = 0.153991, Precision = 0.634429, F1 = 0.247828 
Epoch 3, minibatch 108-160, sumy-leny = 6837-8000, Recall = 0.153991, Precision = 0.659960, F1 = 0.249715 
Epoch 3, minibatch 109-160, sumy-leny = 6837-8000, Recall = 0.136620, Precision = 0.639560, F1 = 0.225145 
Epoch 3, minibatch 110-160, sumy-leny = 6829-8000, Recall = 0.140845, Precision = 0.627615, F1 = 0.230061 
Epoch 3, minibatch 111-160, sumy-leny = 6834-8000, Recall = 0.190610, Precision = 0.662316, F1 = 0.296026 
Epoch 3, minibatch 112-160, sumy-leny = 6844-8000, Recall = 0.206103, Precision = 0.688088, F1 = 0.317197 
Epoch 3, minibatch 113-160, sumy-leny = 6847-8000, Recall = 0.192019, Precision = 0.677152, F1 = 0.299195 
Epoch 3, minibatch 114-160, sumy-leny = 6847-8000, Recall = 0.122535, Precision = 0.636585, F1 = 0.205512 
Epoch 3, minibatch 115-160, sumy-leny = 6847-8000, Recall = 0.136620, Precision = 0.624464, F1 = 0.224191 
Epoch 3, minibatch 116-160, sumy-leny = 6847-8000, Recall = 0.158685, Precision = 0.598230, F1 = 0.250835 
Epoch 3, minibatch 117-160, sumy-leny = 6847-8000, Recall = 0.171362, Precision = 0.679702, F1 = 0.273716 
Epoch 3, minibatch 118-160, sumy-leny = 6857-8000, Recall = 0.315962, Precision = 0.663708, F1 = 0.428117 
Epoch 3, minibatch 119-160, sumy-leny = 6885-8000, Recall = 0.278404, Precision = 0.616424, F1 = 0.383571 
Epoch 3, minibatch 120-160, sumy-leny = 6914-8000, Recall = 0.309390, Precision = 0.697354, F1 = 0.428618 
Epoch 3, minibatch 121-160, sumy-leny = 6935-8000, Recall = 0.292488, Precision = 0.666310, F1 = 0.406525 
Epoch 3, minibatch 122-160, sumy-leny = 6946-8000, Recall = 0.223005, Precision = 0.629973, F1 = 0.329404 
Epoch 3, minibatch 123-160, sumy-leny = 6963-8000, Recall = 0.246009, Precision = 0.674389, F1 = 0.360509 
Epoch 3, minibatch 124-160, sumy-leny = 6960-8000, Recall = 0.162441, Precision = 0.657795, F1 = 0.260542 
Epoch 3, minibatch 125-160, sumy-leny = 6968-8000, Recall = 0.226761, Precision = 0.676471, F1 = 0.339662 
Epoch 3, minibatch 126-160, sumy-leny = 6986-8000, Recall = 0.264319, Precision = 0.632584, F1 = 0.372848 
Epoch 3, minibatch 127-160, sumy-leny = 7006-8000, Recall = 0.284977, Precision = 0.625129, F1 = 0.391487 
Epoch 3, minibatch 128-160, sumy-leny = 7022-8000, Recall = 0.269484, Precision = 0.644220, F1 = 0.380007 
Epoch 3, minibatch 129-160, sumy-leny = 7043-8000, Recall = 0.278404, Precision = 0.647380, F1 = 0.389363 
Epoch 3, minibatch 130-160, sumy-leny = 7069-8000, Recall = 0.250235, Precision = 0.630769, F1 = 0.358319 
Epoch 3, minibatch 131-160, sumy-leny = 7073-8000, Recall = 0.218779, Precision = 0.587642, F1 = 0.318850 
Epoch 3, minibatch 132-160, sumy-leny = 7092-8000, Recall = 0.277465, Precision = 0.640303, F1 = 0.387160 
Epoch 3, minibatch 133-160, sumy-leny = 7092-8000, Recall = 0.325352, Precision = 0.644651, F1 = 0.432449 
Epoch 3, minibatch 134-160, sumy-leny = 7095-8000, Recall = 0.280751, Precision = 0.583415, F1 = 0.379081 
Epoch 3, minibatch 135-160, sumy-leny = 7095-8000, Recall = 0.286385, Precision = 0.636743, F1 = 0.395078 
Epoch 3, minibatch 136-160, sumy-leny = 7125-8000, Recall = 0.272770, Precision = 0.620064, F1 = 0.378872 
Epoch 3, minibatch 137-160, sumy-leny = 7125-8000, Recall = 0.276526, Precision = 0.642312, F1 = 0.386610 
Epoch 3, minibatch 138-160, sumy-leny = 7125-8000, Recall = 0.274178, Precision = 0.600206, F1 = 0.376410 
Epoch 3, minibatch 139-160, sumy-leny = 7125-8000, Recall = 0.255399, Precision = 0.590022, F1 = 0.356488 
Epoch 3, minibatch 140-160, sumy-leny = 7125-8000, Recall = 0.312207, Precision = 0.654528, F1 = 0.422759 
Epoch 3, minibatch 141-160, sumy-leny = 7125-8000, Recall = 0.321596, Precision = 0.613799, F1 = 0.422058 
Epoch 3, minibatch 142-160, sumy-leny = 7125-8000, Recall = 0.323474, Precision = 0.661864, F1 = 0.434563 
Epoch 3, minibatch 143-160, sumy-leny = 7125-8000, Recall = 0.314554, Precision = 0.637488, F1 = 0.421251 
Epoch 3, minibatch 144-160, sumy-leny = 7125-8000, Recall = 0.305634, Precision = 0.626564, F1 = 0.410855 
Epoch 3, minibatch 145-160, sumy-leny = 7125-8000, Recall = 0.288263, Precision = 0.618952, F1 = 0.393338 
Epoch 3, minibatch 146-160, sumy-leny = 7125-8000, Recall = 0.304225, Precision = 0.657201, F1 = 0.415918 
Epoch 3, minibatch 147-160, sumy-leny = 7125-8000, Recall = 0.345540, Precision = 0.638889, F1 = 0.448507 
Epoch 3, minibatch 148-160, sumy-leny = 7125-8000, Recall = 0.334742, Precision = 0.624343, F1 = 0.435819 
Epoch 3, minibatch 149-160, sumy-leny = 7125-8000, Recall = 0.304225, Precision = 0.635294, F1 = 0.411429 
Epoch 3, minibatch 150-160, sumy-leny = 7101-8000, Recall = 0.161972, Precision = 0.621622, F1 = 0.256983 
Epoch 3, minibatch 151-160, sumy-leny = 7116-8000, Recall = 0.276995, Precision = 0.612669, F1 = 0.381507 
Epoch 3, minibatch 152-160, sumy-leny = 7092-8000, Recall = 0.160094, Precision = 0.663424, F1 = 0.257943 
Epoch 3, minibatch 153-160, sumy-leny = 7092-8000, Recall = 0.297653, Precision = 0.667368, F1 = 0.411688 
Epoch 3, minibatch 154-160, sumy-leny = 7092-8000, Recall = 0.272770, Precision = 0.639164, F1 = 0.382363 
Epoch 3, minibatch 155-160, sumy-leny = 7113-8000, Recall = 0.279343, Precision = 0.647443, F1 = 0.390292 
Epoch 3, minibatch 156-160, sumy-leny = 7143-8000, Recall = 0.279812, Precision = 0.645022, F1 = 0.390308 
Epoch 3, minibatch 157-160, sumy-leny = 7143-8000, Recall = 0.281690, Precision = 0.623053, F1 = 0.387973 
Epoch 3, minibatch 158-160, sumy-leny = 7143-8000, Recall = 0.287324, Precision = 0.657358, F1 = 0.399869 
Epoch 3, minibatch 159-160, sumy-leny = 7143-8000, Recall = 0.247887, Precision = 0.608997, F1 = 0.352352 
Epoch 3, minibatch 160-160, sumy-leny = 7143-8000, Recall = 0.284038, Precision = 0.628245, F1 = 0.391206 
Epoch 4, minibatch 1-160, sumy-leny = 7143-8000, Recall = 0.272300, Precision = 0.548204, F1 = 0.363864   
Epoch 4, minibatch 2-160, sumy-leny = 7168-8000, Recall = 0.299531, Precision = 0.600188, F1 = 0.399624   
Epoch 4, minibatch 3-160, sumy-leny = 7168-8000, Recall = 0.264319, Precision = 0.587070, F1 = 0.364519   
Epoch 4, minibatch 4-160, sumy-leny = 7168-8000, Recall = 0.242723, Precision = 0.539666, F1 = 0.334845   
Epoch 4, minibatch 5-160, sumy-leny = 7168-8000, Recall = 0.305164, Precision = 0.623202, F1 = 0.409707   
Epoch 4, minibatch 6-160, sumy-leny = 7168-8000, Recall = 0.315493, Precision = 0.622799, F1 = 0.418822   
Epoch 4, minibatch 7-160, sumy-leny = 7168-8000, Recall = 0.301878, Precision = 0.543533, F1 = 0.388168   
Epoch 4, minibatch 8-160, sumy-leny = 7168-8000, Recall = 0.330986, Precision = 0.597458, F1 = 0.425982   
Epoch 4, minibatch 9-160, sumy-leny = 7168-8000, Recall = 0.386854, Precision = 0.643750, F1 = 0.483284   
Epoch 4, minibatch 10-160, sumy-leny = 7168-8000, Recall = 0.375587, Precision = 0.652529, F1 = 0.476758  
Epoch 4, minibatch 11-160, sumy-leny = 7168-8000, Recall = 0.404225, Precision = 0.649811, F1 = 0.498408  
Epoch 4, minibatch 12-160, sumy-leny = 7186-8000, Recall = 0.352582, Precision = 0.657618, F1 = 0.459046  
Epoch 4, minibatch 13-160, sumy-leny = 7186-8000, Recall = 0.364789, Precision = 0.614715, F1 = 0.457867  
Epoch 4, minibatch 14-160, sumy-leny = 7186-8000, Recall = 0.336620, Precision = 0.655393, F1 = 0.444789  
Epoch 4, minibatch 15-160, sumy-leny = 7186-8000, Recall = 0.384038, Precision = 0.648692, F1 = 0.482454  
Epoch 4, minibatch 16-160, sumy-leny = 7186-8000, Recall = 0.347418, Precision = 0.651408, F1 = 0.453154  
Epoch 4, minibatch 17-160, sumy-leny = 7186-8000, Recall = 0.358216, Precision = 0.677019, F1 = 0.468529  
Epoch 4, minibatch 18-160, sumy-leny = 7217-8000, Recall = 0.350704, Precision = 0.651264, F1 = 0.455905  
Epoch 4, minibatch 19-160, sumy-leny = 7217-8000, Recall = 0.350704, Precision = 0.678474, F1 = 0.462396  
Epoch 4, minibatch 20-160, sumy-leny = 7217-8000, Recall = 0.336150, Precision = 0.672932, F1 = 0.448341  
Epoch 4, minibatch 21-160, sumy-leny = 7217-8000, Recall = 0.324413, Precision = 0.682132, F1 = 0.439707  
Epoch 4, minibatch 22-160, sumy-leny = 7217-8000, Recall = 0.313615, Precision = 0.709883, F1 = 0.435037  
Epoch 4, minibatch 23-160, sumy-leny = 7239-8000, Recall = 0.350235, Precision = 0.702448, F1 = 0.467419  
Epoch 4, minibatch 24-160, sumy-leny = 7239-8000, Recall = 0.140376, Precision = 0.684211, F1 = 0.232957  
Epoch 4, minibatch 25-160, sumy-leny = 7211-8000, Recall = 0.122066, Precision = 0.641975, F1 = 0.205128  
Epoch 4, minibatch 26-160, sumy-leny = 7211-8000, Recall = 0.342254, Precision = 0.684507, F1 = 0.456338  
Epoch 4, minibatch 27-160, sumy-leny = 7211-8000, Recall = 0.303756, Precision = 0.685381, F1 = 0.420950  
Epoch 4, minibatch 28-160, sumy-leny = 7211-8000, Recall = 0.305634, Precision = 0.689619, F1 = 0.423552  
